particle_id,particle,energy_MeV,pos_x_m,pos_y_m,pos_z_m,dir_x,dir_y,dir_z
0,neutron,264.2429329956676,-1.2807809094672962,99.0,-2.5481298519953253,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.7962837134536933,99.0,2.398950464887049,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.0674716375605273,99.0,-1.0094417965804408,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8697135858689515,99.0,-0.30108164235684853,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.7520307576321246,99.0,-1.3928067785399498,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.214958662348936,99.0,1.7505962704672138,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.7476732322078603,99.0,1.2938425399278604,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.8489038747250106,99.0,0.28668700179240325,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.3187140778723703,99.0,1.8950704257613191,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.7512806759143906,99.0,-0.4684939384016058,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.846468339358676,99.0,1.824177043922699,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.470493864456323,99.0,-2.5029286517826117,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.395149469500715,99.0,0.5743579758991935,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.2430842750814763,99.0,0.5328754057870642,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.03377125623085808,99.0,-0.4271712139066399,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.9983903791071074,99.0,-0.5557522492125453,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.6438660441555695,99.0,-0.27219166962453567,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.9041378627388386,99.0,-1.58613950845938,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.2678636934902556,99.0,0.7215288993812865,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.2121937277177155,99.0,-1.4235251955065782,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8193241107764466,99.0,1.5826116276200866,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.38687963973471096,99.0,1.7971104560604712,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8071153498693677,99.0,-1.4597229644957688,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.2252353963450593,99.0,-2.4807606381460423,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.770478070927588,99.0,0.0061876059996581745,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.7473818134530075,99.0,-1.69510400283917,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.6004859237602727,99.0,-0.41691155396571045,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.38060019105771303,99.0,0.6565333081357752,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.070469092226155,99.0,1.7686436447035465,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.3677001253239016,99.0,0.7976771944072985,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.9221394364773263,99.0,-2.864179025571045,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8303570565604392,99.0,-2.382864262444944,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.2209214985274093,99.0,1.589377458624016,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.6057262440019695,99.0,-2.8377670573852427,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.1754104866989867,99.0,1.9750464437074964,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.776367644133543,99.0,-2.374956176673517,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.0499876086691078,99.0,1.8441684637834586,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.1037463837789385,99.0,2.3661764897247908,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.3141065455213372,99.0,1.3317769370921368,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.8947177381601472,99.0,-0.7773118247464854,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.872556021907508,99.0,0.6084099915148111,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.3087670597978014,99.0,2.2799083218206686,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.688139762164468,99.0,-0.48046572227076734,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.671649557632013,99.0,2.9397402482124626,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.4573752060192184,99.0,2.032282930494876,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.7598509893260204,99.0,0.44785169336499386,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.3105414611327033,99.0,1.7923159464691754,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.058619564418386894,99.0,-1.5955193061942554,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.14540151764523612,99.0,-1.2179823405533907,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.9519811061513126,99.0,-0.7474980151686008,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.9846200325968262,99.0,2.0376236495509428,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.14670623289957252,99.0,-0.6356249346905503,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.691900856103606,99.0,0.8024935156194921,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.094850528705824,99.0,2.234138831399508,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.16268831531594152,99.0,2.4850526463058067,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.5553341940059768,99.0,-1.8057847685429713,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.7031193340516815,99.0,-0.22569312417705278,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.0043100126546947,99.0,-0.6898955660643944,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.6487601627300466,99.0,1.5163652263637388,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8642540500136846,99.0,2.858437084034713,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.016471148228385246,99.0,0.5804438881780212,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.3175723482481496,99.0,-0.9243027966275648,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.581554560333638,99.0,1.4484380734947226,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8258488445648595,99.0,1.944966002839001,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.5147806860388981,99.0,0.5101673078818458,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.7926509292920856,99.0,-1.424082792190206,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.3282226250172515,99.0,1.8117072479763934,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.5910311423870755,99.0,-0.1973275911844481,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.28668365452696243,99.0,-1.0065883170792636,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.1424661811376575,99.0,2.9818170823790187,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.212064088517983,99.0,-0.07184457905949593,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.9476218586918908,99.0,-1.86397883560332,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.8136285196998285,99.0,-2.832495372352502,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.490947533103574,99.0,-2.855215723073524,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.2505873465512982,99.0,-2.233236213659427,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.7759941442896672,99.0,2.8573660797897533,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.563398222581785,99.0,-1.4383067242341396,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.10937317500505106,99.0,0.3540241595914857,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.38787726507816256,99.0,-1.6082606037456786,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.33725164926481455,99.0,-2.430508020749873,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.9436513654344205,99.0,1.90710894794889,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.8158651152547662,99.0,-0.09808022465827548,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.078289438768021,99.0,-2.1968363802287767,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.2676070635809893,99.0,0.7216677691749291,0.0,-1.0,0.0
0,neutron,264.2429329956676,-0.12795735803974928,99.0,-0.17300843826598022,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.06326192958954469,99.0,0.5237944434125148,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.843364379557923,99.0,-0.6725789494379173,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.6845091781239665,99.0,-2.6871625508702386,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.1433704023134519,99.0,2.677561787197418,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.49477408839221004,99.0,-1.2896332380671898,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.6586763976321084,99.0,-2.107589808811447,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.3420761587987249,99.0,-1.1597753743884522,0.0,-1.0,0.0
0,neutron,264.2429329956676,1.281676283727009,99.0,1.220733398335999,0.0,-1.0,0.0
0,neutron,264.2429329956676,-1.8720195264582207,99.0,-0.269898880554408,0.0,-1.0,0.0
0,neutron,264.2429329956676,-2.859073271444035,99.0,2.3473745022454633,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.26096752167104365,99.0,-1.4123854568535998,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.060326725564939565,99.0,-1.907895809457911,0.0,-1.0,0.0
0,neutron,264.2429329956676,2.5429240255387864,99.0,1.8306254778053113,0.0,-1.0,0.0
0,neutron,264.2429329956676,0.7280378661763987,99.0,1.6516122645092493,0.0,-1.0,0.0
