particle_id,particle,energy_MeV,pos_x_m,pos_y_m,pos_z_m,dir_x,dir_y,dir_z
0,proton,3249.552223583516,-0.27220672460980744,99.0,-2.78708188506139,0.0,-1.0,0.0
0,proton,3249.552223583516,0.5580044309510992,99.0,-3.0657544930371463,0.0,-1.0,0.0
0,proton,3249.552223583516,1.6560420220633487,99.0,0.69424203562681,0.0,-1.0,0.0
0,proton,3249.552223583516,0.7923951365095778,99.0,-1.219179480149279,0.0,-1.0,0.0
0,proton,3249.552223583516,1.4526610079528215,99.0,-0.5018563790563144,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.195849648808216,99.0,3.555003144717439,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.0332642065250663,99.0,-0.3272562358427056,0.0,-1.0,0.0
0,proton,3249.552223583516,3.5557612026999434,99.0,-1.1279812930393796,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.3703589989292553,99.0,0.9836360117462695,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.822885201557221,99.0,2.520121365837018,0.0,-1.0,0.0
0,proton,3249.552223583516,2.5402618953473164,99.0,-3.521313600162122,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.7901984915421219,99.0,-2.156870536441784,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.1828924301840793,99.0,2.165655996008085,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.6209650954879367,99.0,-3.8297114418470697,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.888573442351565,99.0,-0.7800996183278865,0.0,-1.0,0.0
0,proton,3249.552223583516,2.4822321941571968,99.0,-3.07236195078056,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.801223397677999,99.0,-1.1302051005022191,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.7998662498311324,99.0,2.146355261507722,0.0,-1.0,0.0
0,proton,3249.552223583516,1.8588889359924803,99.0,-2.008284742223461,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.1503290894799978,99.0,-3.360376065976265,0.0,-1.0,0.0
0,proton,3249.552223583516,0.7135599654125695,99.0,-2.2642699254506686,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.7659115353812354,99.0,-3.0828474897149007,0.0,-1.0,0.0
0,proton,3249.552223583516,2.78497136661856,99.0,-1.375430947501834,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.6792677512045344,99.0,-2.1870801508500746,0.0,-1.0,0.0
0,proton,3249.552223583516,1.783971466819196,99.0,2.707750961397255,0.0,-1.0,0.0
0,proton,3249.552223583516,1.2800724902338043,99.0,3.285288357132532,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.819260400574767,99.0,0.37962957377478723,0.0,-1.0,0.0
0,proton,3249.552223583516,3.748476328783055,99.0,-0.1079193947386008,0.0,-1.0,0.0
0,proton,3249.552223583516,2.8067802124371983,99.0,0.43883248415519294,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.72445220515164,99.0,0.28271574253928833,0.0,-1.0,0.0
0,proton,3249.552223583516,3.1907279629655294,99.0,2.563929746765063,0.0,-1.0,0.0
0,proton,3249.552223583516,3.5182691716832153,99.0,-2.6947933991209743,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.7705785995716505,99.0,1.3614282329777323,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.4900108400229897,99.0,0.8775997729256106,0.0,-1.0,0.0
0,proton,3249.552223583516,0.9545376979254456,99.0,-2.4441082953442637,0.0,-1.0,0.0
0,proton,3249.552223583516,3.804802160562038,99.0,-2.1323793755273837,0.0,-1.0,0.0
0,proton,3249.552223583516,3.955221883290365,99.0,-3.4729572117549568,0.0,-1.0,0.0
0,proton,3249.552223583516,2.361465288560737,99.0,2.9319248220564855,0.0,-1.0,0.0
0,proton,3249.552223583516,3.6881552134166116,99.0,-3.2952534923024706,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.8857125007756332,99.0,2.022858895941459,0.0,-1.0,0.0
0,proton,3249.552223583516,1.1534668421363268,99.0,1.660109828928678,0.0,-1.0,0.0
0,proton,3249.552223583516,0.8226753373290583,99.0,-1.6050730964306457,0.0,-1.0,0.0
0,proton,3249.552223583516,2.454154214680244,99.0,-2.521538546262918,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.7222255141411082,99.0,3.5607235026717525,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.2149577096472841,99.0,3.4924328315636384,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.121492988152517,99.0,-0.5155803782894024,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.43818826284176815,99.0,-2.7429383363963096,0.0,-1.0,0.0
0,proton,3249.552223583516,1.993887518096642,99.0,-2.0354669212331737,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.7423634975659787,99.0,-3.8892725062790294,0.0,-1.0,0.0
0,proton,3249.552223583516,2.8799281146610873,99.0,-3.9547189204631374,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.9283067585158813,99.0,1.0729847030284079,0.0,-1.0,0.0
0,proton,3249.552223583516,2.190465866001208,99.0,0.38540771118708506,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.2696688569029053,99.0,3.157164649208675,0.0,-1.0,0.0
0,proton,3249.552223583516,1.147367164531329,99.0,-2.6469425422770234,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.7638082346719361,99.0,-3.059917831676418,0.0,-1.0,0.0
0,proton,3249.552223583516,3.082787886646906,99.0,-2.9771110639765164,0.0,-1.0,0.0
0,proton,3249.552223583516,2.7891265300985335,99.0,-3.7406108009484766,0.0,-1.0,0.0
0,proton,3249.552223583516,1.5403986031868504,99.0,0.6441951420201608,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.8037987416573023,99.0,-0.24015256744116087,0.0,-1.0,0.0
0,proton,3249.552223583516,3.464406641285427,99.0,2.629282564869384,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.088327711103277,99.0,3.0091052283935475,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.061624274710403,99.0,-1.2830990990070532,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.08019822359871398,99.0,-1.3573163752735873,0.0,-1.0,0.0
0,proton,3249.552223583516,2.04051442284098,99.0,-1.6500862714150557,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.6561317177886794,99.0,-0.02433573713993109,0.0,-1.0,0.0
0,proton,3249.552223583516,2.453786641788489,99.0,-2.1088242709437797,0.0,-1.0,0.0
0,proton,3249.552223583516,2.8354251429148283,99.0,2.2290149268203017,0.0,-1.0,0.0
0,proton,3249.552223583516,3.735106987201279,99.0,-2.8631975025001424,0.0,-1.0,0.0
0,proton,3249.552223583516,1.2530938306519372,99.0,1.405737766428186,0.0,-1.0,0.0
0,proton,3249.552223583516,0.4247729677112675,99.0,-0.8029779823161967,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.690090095190401,99.0,-1.9659652150100833,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.4147958978664485,99.0,3.374509251033648,0.0,-1.0,0.0
0,proton,3249.552223583516,3.2497810117825185,99.0,1.2594036741686612,0.0,-1.0,0.0
0,proton,3249.552223583516,3.1325537502806053,99.0,-0.7583665848161036,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.2918402064189003,99.0,2.2116486552520502,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.524582519826441,99.0,-0.9059149071291008,0.0,-1.0,0.0
0,proton,3249.552223583516,2.435741850410456,99.0,-0.36307196197477243,0.0,-1.0,0.0
0,proton,3249.552223583516,-2.144965253252307,99.0,-3.150241481143815,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.91718596204122,99.0,-0.03805734757034074,0.0,-1.0,0.0
0,proton,3249.552223583516,-1.7723200044159073,99.0,3.1695537412191364,0.0,-1.0,0.0
0,proton,3249.552223583516,-3.8600665397611946,99.0,0.13033989582977323,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.4186508554050592,99.0,1.0013747812418297,0.0,-1.0,0.0
0,proton,3249.552223583516,-0.3262153847677407,99.0,-3.480885012831246,0.0,-1.0,0.0
