particle_id,particle,energy_MeV,pos_x_m,pos_y_m,pos_z_m,dir_x,dir_y,dir_z
0,mu-,20.000000000000004,0.024722460042501337,99.0,0.06142268292794659,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.09126441395006413,99.0,-0.006341221387542922,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.11046949254582253,99.0,0.0018188679087308146,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.01963411257335712,99.0,-0.0022958151076830496,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.05840631969909518,99.0,-0.045466667373435576,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.026803244234497675,99.0,0.0006071199232178942,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.0952847157376268,99.0,0.03964634592035682,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.10174931294145939,99.0,-0.07635850196742452,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.132438041692785,99.0,-0.006921007619587388,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.18528335500211984,99.0,0.02036451293378387,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.061886407435384094,99.0,-0.08351369916058163,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.0038723196550463634,99.0,-0.012794741724767966,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.17244651884991197,99.0,-0.08156216091239098,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.17673096822437773,99.0,-0.025995197989898508,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.09191546011703536,99.0,0.05354891477651508,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.00839023035198877,99.0,0.04148485126449586,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.1250353234741992,99.0,0.027203438601622415,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.156627478522532,99.0,-0.028051973201261543,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.1085918635075561,99.0,0.07023509703392203,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.02918626383230788,99.0,-0.07641452340415887,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.006648547240600988,99.0,0.042743395807076257,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.010095797931572892,99.0,-0.05536185848296329,0.0,-1.0,0.0
0,mu-,20.000000000000004,0.03941260757614967,99.0,0.0805354612835624,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.026774776479725426,99.0,-0.07048613304525976,0.0,-1.0,0.0
0,mu-,20.000000000000004,-0.10221509479531593,99.0,-0.03066153078277903,0.0,-1.0,0.0
