particle_id,particle,energy_MeV,pos_x_m,pos_y_m,pos_z_m,dir_x,dir_y,dir_z
0,neutron,852.0,1.0502681619011733,99.0,-1.1782515402235751,0.0,-1.0,0.0
0,neutron,852.0,-2.661359670683271,99.0,0.23933018249245297,0.0,-1.0,0.0
0,neutron,852.0,2.792922020336909,99.0,-0.9869248216036386,0.0,-1.0,0.0
0,neutron,852.0,1.1496183477360198,99.0,-1.8837344393621018,0.0,-1.0,0.0
0,neutron,852.0,-0.5393197907197758,99.0,-1.4904032714790547,0.0,-1.0,0.0
0,neutron,852.0,-2.875914472577157,99.0,-0.9472935563997273,0.0,-1.0,0.0
0,neutron,852.0,0.16114966241717,99.0,2.3353014717866607,0.0,-1.0,0.0
0,neutron,852.0,-2.6852140841330066,99.0,-2.273186311439323,0.0,-1.0,0.0
0,neutron,852.0,0.9322209431474509,99.0,0.48840509795457976,0.0,-1.0,0.0
0,neutron,852.0,0.09354168123979889,99.0,-1.7086902568601487,0.0,-1.0,0.0
0,neutron,852.0,-1.6802014351022592,99.0,-0.2282699282118119,0.0,-1.0,0.0
0,neutron,852.0,-0.2565624047568402,99.0,2.36407317272951,0.0,-1.0,0.0
0,neutron,852.0,-1.4486303242429897,99.0,-2.2371533413376845,0.0,-1.0,0.0
0,neutron,852.0,1.2735116109555378,99.0,-1.034812743506043,0.0,-1.0,0.0
0,neutron,852.0,-2.2859197888782843,99.0,2.902341263981044,0.0,-1.0,0.0
0,neutron,852.0,-0.7330030459816368,99.0,2.8241894558470966,0.0,-1.0,0.0
0,neutron,852.0,-2.1551600726600046,99.0,-0.7005138114233285,0.0,-1.0,0.0
0,neutron,852.0,-0.9449113399643991,99.0,2.284610983602395,0.0,-1.0,0.0
0,neutron,852.0,-1.578947677427167,99.0,-1.3818175323016775,0.0,-1.0,0.0
0,neutron,852.0,-0.757916649446059,99.0,2.009262915402241,0.0,-1.0,0.0
0,neutron,852.0,-0.2552812868761767,99.0,-0.507125513357872,0.0,-1.0,0.0
